ID;Proyecto;Informador;Asignada a;Prioridad;Severidad;Reproducibilidad;Categoría;Fecha de envío;Actualizada;Resumen;Estado;Resolución;MES;AÑO;Nº Comentarios;
31700;GNF - VESTAS Codesas;daisy;daisy;normal;menor;no se ha intentado;Comunicaciones;24/08/2023;24/08/2023;Fallo comunicación con el parque;cerrada;corregida;8;2023;1;
31701;GNF - SGIPE Cinseiro;daisy;daisy;normal;menor;no se ha intentado;Comunicaciones;24/08/2023;24/08/2023;Fallo comunicación con el parque;asignada;abierta;8;2023;1;
31703;GNF - SGIPE Alto do Seixal;daisy;daisy;normal;menor;no se ha intentado;Comunicaciones;24/08/2023;25/08/2023;Fallo acceso cliente;asignada;abierta;8;2023;1;
31707;GNF - SGIPE Montejo;manuel_olivares;manuel_olivares;ninguna;trivial;siempre;Preventivo trimestral;25/08/2023;25/08/2023;Mantenimiento preventivo trimestral;cerrada;abierta;8;2023;1;
31709;GNF - SGIPE El Pilar;daisy;daisy;ninguna;trivial;siempre;Preventivo trimestral;25/08/2023;25/08/2023;Mantenimiento preventivo trimestral;cerrada;corregida;8;2023;1;
31711;GNF - ARGOS Los Pedreros;daisy;daisy;ninguna;trivial;siempre;Preventivo trimestral;25/08/2023;25/08/2023;Mantenimiento preventivo trimestral;cerrada;corregida;8;2023;1;
31713;GNF - SGIPE El Pilar;daisy;daisy;normal;menor;no se ha intentado;Comunicaciones;25/08/2023;25/08/2023;Fallo comunicación turbina 1,4;cerrada;corregida;8;2023;1;
31715;GNF - SGIPE Los Llanos;manuel_olivares;manuel_olivares;ninguna;trivial;siempre;Preventivo trimestral;25/08/2023;25/08/2023;Mantenimiento preventivo trimestral;cerrada;abierta;8;2023;1;
31716;GNF - ARGOS Nerea;manuel_olivares;manuel_olivares;ninguna;trivial;siempre;Preventivo trimestral;25/08/2023;25/08/2023;Mantenimiento preventivo trimestral;cerrada;abierta;8;2023;1;
31717;GNF - ARGOS Trucafort;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Preventivo trimestral;25/08/2023;25/08/2023;Mantenimiento preventivo trimestral;cerrada;abierta;8;2023;1;
31718;GNF - VESTAS LomaGorda-SanGil ;natalia;natalia;normal;menor;no se ha intentado;Comunicaciones;25/08/2023;25/08/2023;Los estados en Monarch no se corresponden con los del scada local;asignada;abierta;8;2023;1;
31721;GNF - ARGOS Trucafort;daisy;daisy;normal;menor;no se ha intentado;Scada;27/08/2023;27/09/2023;Fallo en alarmas;cerrada;corregida;8;2023;1;
31722;GNF - GesWin Montija;natalia;natalia;normal;menor;no se ha intentado;Regulador activa;27/08/2023;28/09/2023;Fallo regulación activa;cerrada;corregida;8;2023;1;
31723;GNF - ARGOS Nerea;daisy;daisy;normal;menor;no se ha intentado;Scada;27/08/2023;29/08/2023;Fallo alarmas turbina 310;cerrada;corregida;8;2023;1;
31737;GNF - VESTAS Codesas;carlos_conde;carlos_conde;ninguna;trivial;siempre;Preventivo trimestral;29/08/2023;29/08/2023;Mantenimiento preventivo trimestral;cerrada;abierta;8;2023;1;
31740;GNF - GesWin Montija;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Hardware: Comunicaciones;29/08/2023;29/08/2023;Fallo visión del parque en cliente;cerrada;corregida;8;2023;1;
31750;GNF - SGIPE Los Llanos;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Falsa alarma: comunicaciones externas;29/08/2023;29/08/2023;Datos incoherentes en SCADA;cerrada;corregida;8;2023;1;
31752;GNF - ARGOS Los Pedreros;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Comunicaciones;29/08/2023;25/09/2023;Fallo comm tras descargo;cerrada;corregida;8;2023;1;
31754;GNF - SGIPE Los Llanos;ibai;ibai;normal;menor;no se ha intentado;Comunicaciones;30/08/2023;20/09/2023;Datos OPC congelados;cerrada;corregida;8;2023;1;
31761;GNF - ARGOS Somozas;felix;felix;ninguna;trivial;siempre;Preventivo trimestral;30/08/2023;30/08/2023;Mantenimiento preventivo trimestral;cerrada;corregida;8;2023;1;
31763;GNF - SGIPE La Espina;felix;felix;normal;menor;no se ha intentado;Preventivo trimestral;30/08/2023;30/08/2023;Mantenimiento preventivo trimestral;cerrada;corregida;8;2023;1;
31784;GNF - SGIPE Alto do Seixal;ibai;ibai;ninguna;trivial;siempre;Preventivo trimestral;31/08/2023;31/08/2023;Mantenimiento preventivo trimestral;cerrada;corregida;8;2023;1;
31786;GNF - VESTAS LomaGorda-SanGil ;felix;felix;ninguna;trivial;siempre;Preventivo trimestral;31/08/2023;31/08/2023;Mantenimiento preventivo trimestral;cerrada;corregida;8;2023;1;
31787;GNF - VESTAS Valdelacasa;felix;felix;ninguna;trivial;siempre;Preventivo trimestral;31/08/2023;31/08/2023;Mantenimiento preventivo trimestral;cerrada;corregida;8;2023;1;
31801;GNF - SGIPE El Pilar;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Comunicaciones;31/08/2023;28/09/2023;Fallo comunicación con el parque;cerrada;corregida;8;2023;1;
31808;GNF - VESTAS Malagon;martin_mellish;martin_mellish;ninguna;trivial;siempre;Preventivo trimestral;01/09/2023;01/09/2023;Mantenimiento preventivo trimestral;cerrada;corregida;9;2023;1;
31811;GNF - SGIPE El Pilar;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Comunicaciones;01/09/2023;06/09/2023;Fallo comm con turbina 1,7;cerrada;corregida;9;2023;1;
31813;GNF - VESTAS Codesas;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Comunicaciones;02/09/2023;03/09/2023;Fallo de comunicación con el parque;cerrada;corregida;9;2023;1;
31814;GNF - SGIPE Cinseiro;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Comunicaciones;02/09/2023;06/09/2023;Fallo de comunicación con el parque;cerrada;corregida;9;2023;1;
31815;GNF - ARGOS Trucafort;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Comunicaciones;02/09/2023;15/09/2023;Fallo comunicación con el parque;cerrada;corregida;9;2023;1;
31818;GNF - ARGOS Vimianzo;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Regualdor activa;02/09/2023;08/09/2023;Fallo de regulación;cerrada;abierta;9;2023;1;
31822;GNF - VESTAS Codesas;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Comunicaciones;03/09/2023;03/09/2023;Fallo comunicación con el parque;cerrada;abierta;9;2023;1;
31842;GNF - SGIPE Cinseiro;juanpazos;juanpazos;normal;menor;no se ha intentado;SGIPE;06/09/2023;11/09/2023;Fallo comunicación con el parque;cerrada;abierta;9;2023;1;
31843;GNF - SGIPE El Pilar;carlos_conde;carlos_conde;normal;menor;no se ha intentado;Comunicaciones;06/09/2023;08/09/2023;Fallo comm turbina 1,7;cerrada;abierta;9;2023;1;
31848;GNF - SGIPE El Pilar;carlos_conde;carlos_conde;normal;menor;no se ha intentado;Comunicaciones;07/09/2023;07/09/2023;Fallo comm con turbina 1,7 y 1,2;cerrada;abierta;9;2023;1;
31849;GNF - ARGOS Vimianzo;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;General;07/09/2023;07/09/2023;Apagado ordenador por descargo;cerrada;abierta;9;2023;1;
31851;GNF - ARGOS Novo;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Scada;07/09/2023;07/09/2023;Scada lento;cerrada;abierta;9;2023;1;
31852;GNF - SGIPE Los Llanos;carlos_conde;natalia;normal;menor;no se ha intentado;Comunicaciones;07/09/2023;07/09/2023;Fallo visualización scada;cerrada;abierta;9;2023;1;
31858;GNF - ARGOS Vimianzo;carlos_conde;carlos_conde;normal;menor;no se ha intentado;Regulador activa;08/09/2023;17/09/2023;Fallo de regulación;cerrada;abierta;9;2023;1;
31861;GNF - SGIPE El Pilar;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Comunicaciones;08/09/2023;08/09/2023;Fallo comm con turbina 1,3;cerrada;abierta;9;2023;1;
31864;GNF - SGIPE Los Llanos;carlos_conde;carlos_conde;normal;menor;no se ha intentado;SGIPE;09/09/2023;28/09/2023;Fallo comunicación con el parque;cerrada;corregida;9;2023;1;
31869;GNF - VESTAS Codesas;carlos_conde;carlos_conde;normal;menor;no se ha intentado;Scada;11/09/2023;20/09/2023;Fallo al entrar en Vestas;cerrada;corregida;9;2023;1;
31874;GNF - SGIPE Cinseiro;carlos_conde;carlos_conde;normal;menor;no se ha intentado;SGIPE;11/09/2023;13/09/2023;Fallo comunicación con el parque;cerrada;abierta;9;2023;1;
31878;GNF - WinCC SilvaRedonda;manuel_olivares;;normal;menor;no se ha intentado;Comunicaciones;11/09/2023;14/09/2023;Fallo calidades señal;cerrada;abierta;9;2023;1;
31885;GNF - VESTAS LomaGorda-SanGil ;ruben_ruibal;ruben_ruibal;normal;menor;no se ha intentado;Scada;12/09/2023;12/09/2023;Fallo regulación;cerrada;corregida;9;2023;1;
31886;GNF - SGIPE Los Llanos;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Comunicaciones;12/09/2023;12/09/2023;Señales planas PI;cerrada;abierta;9;2023;1;
31887;GNF - SGIPE El Pilar;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Comunicaciones;12/09/2023;12/09/2023;Señales planas PI;cerrada;abierta;9;2023;1;
31897;GNF - WinCC SilvaRedonda;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Comunicaciones;14/09/2023;14/09/2023;Fallo calidades señal;cerrada;abierta;9;2023;1;
31903;GNF - ARGOS Trucafort;felix;felix;normal;menor;no se ha intentado;Comunicaciones;15/09/2023;28/09/2023;Fallo comunicación con el parque;cerrada;corregida;9;2023;1;
31904;GNF - SGIPE Alto do Seixal;felix;felix;normal;menor;no se ha intentado;Comunicaciones;15/09/2023;28/09/2023;Fallo comunicación con varias turbinas.;cerrada;corregida;9;2023;1;
31907;GNF - VESTAS LomaGorda-SanGil ;felix;felix;normal;menor;no se ha intentado;Regulador reactiva;16/09/2023;28/09/2023;Fallo regulación reactiva;cerrada;corregida;9;2023;1;
31909;GNF - VESTAS LomaGorda-SanGil ;ibai;ibai;normal;menor;no se ha intentado;Regulador reactiva;17/09/2023;17/09/2023;Fallo de regulación;cerrada;corregida;9;2023;1;
31911;GNF - ARGOS Trucafort;ibai;ibai;normal;menor;no se ha intentado;Comunicaciones;17/09/2023;17/09/2023;Fallo comunicación con el parque;cerrada;corregida;9;2023;1;
31913;GNF - ARGOS Vimianzo;ibai;ibai;normal;menor;no se ha intentado;Regulador activa;17/09/2023;17/09/2023;Fallo de regulación;cerrada;corregida;9;2023;1;
31927;GNF - VESTAS LomaGorda-SanGil ;natalia;natalia;normal;menor;no se ha intentado;Comunicaciones;18/09/2023;20/09/2023;Fallo comunicación;cerrada;corregida;9;2023;1;
31933;GNF - SGIPE Cinseiro;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Comunicaciones;19/09/2023;19/09/2023;Revisar OPC;cerrada;corregida;9;2023;1;
31936;GNF - WinCC SilvaRedonda;natalia;natalia;normal;menor;no se ha intentado;Servidor OPC;20/09/2023;25/09/2023;Fallo comunicación Monarch;cerrada;corregida;9;2023;1;
31937;GNF - VESTAS Codesas;natalia;natalia;normal;menor;no se ha intentado;Scada;20/09/2023;20/09/2023;Fallo al entrar en Vestas;asignada;abierta;9;2023;1;
31941;GNF - SGIPE Los Llanos;ibai;ibai;ninguna;trivial;siempre;Preventivo mensual;20/09/2023;20/09/2023;Mantenimiento preventivo mensual;cerrada;corregida;9;2023;1;
31943;GNF - VESTAS Malagon;ibai;ibai;ninguna;trivial;siempre;Preventivo mensual;20/09/2023;20/09/2023;Mantenimiento preventivo mensual;cerrada;corregida;9;2023;1;
31944;GNF - ARGOS Trucafort;ibai;ibai;normal;menor;no se ha intentado;Preventivo mensual;20/09/2023;20/09/2023;Mantenimiento preventivo mensual;cerrada;corregida;9;2023;1;
31946;GNF - GesWin Montija;ibai;ibai;ninguna;trivial;siempre;Preventivo mensual;20/09/2023;20/09/2023;Mantenimiento preventivo mensual;cerrada;corregida;9;2023;1;
31951;GNF - WinCC SilvaRedonda;ibai;ibai;normal;menor;no se ha intentado;Servidor OPC;21/09/2023;26/09/2023;Fallo comunicación Monarch;cerrada;corregida;9;2023;1;
31960;GNF - SGIPE La Espina;natalia;natalia;normal;menor;no se ha intentado;Preventivo mensual;21/09/2023;21/09/2023;Mantenimiento preventivo mensual;cerrada;corregida;9;2023;1;
31961;GNF - SGIPE Montejo;carlos_conde;carlos_conde;ninguna;trivial;siempre;Preventivo mensual;21/09/2023;21/09/2023;Mantenimiento preventivo mensual;cerrada;abierta;9;2023;1;
31975;GNF - SGIPE Canredondo;natalia;natalia;ninguna;trivial;siempre;Preventivo mensual;21/09/2023;21/09/2023;Mantenimiento preventivo mensual;cerrada;corregida;9;2023;1;
31980;GNF - SGIPE Cinseiro;carlos_conde;carlos_conde;normal;menor;no se ha intentado;Regulador reactiva;22/09/2023;22/09/2023;Fallo regulación reactiva;asignada;abierta;9;2023;1;
31982;GNF - VESTAS Valdelacasa;natalia;natalia;ninguna;trivial;siempre;Preventivo mensual;22/09/2023;22/09/2023;Mantenimiento preventivo mensual;cerrada;corregida;9;2023;1;
31984;GNF - ARGOS Novo;natalia;natalia;ninguna;trivial;siempre;Preventivo mensual;22/09/2023;22/09/2023;Mantenimiento preventivo mensual;cerrada;corregida;9;2023;1;
31987;GNF - ARGOS Nerea;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Preventivo mensual;22/09/2023;22/09/2023;Mantenimiento preventivo mensual;cerrada;corregida;9;2023;1;
31992;GNF - SGIPE Cinseiro;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Preventivo mensual;22/09/2023;22/09/2023;Mantenimiento preventivo mensual;cerrada;corregida;9;2023;1;
32004;GNF - GesWin La Sia;ruben_ruibal;ruben_ruibal;ninguna;trivial;siempre;Preventivo mensual;22/09/2023;22/09/2023;Mantenimiento preventivo mensual;cerrada;corregida;9;2023;1;
32020;GNF - ARGOS Los Pedreros;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Comunicaciones;25/09/2023;25/09/2023;Fallo comm tras descargo;cerrada;corregida;9;2023;1;
32026;GNF - ARGOS Vimianzo;carlos_conde;carlos_conde;ninguna;trivial;siempre;Preventivo mensual;25/09/2023;25/09/2023;Mantenimiento preventivo mensual;asignada;abierta;9;2023;1;
32027;GNF - WinCC SilvaRedonda;carlos_conde;carlos_conde;ninguna;trivial;siempre;Preventivo bimensual;25/09/2023;25/09/2023;Mantenimiento preventivo bimensual;cerrada;abierta;9;2023;1;
32029;GNF - VESTAS LomaGorda-SanGil ;carlos_conde;carlos_conde;ninguna;trivial;siempre;Preventivo mensual;25/09/2023;25/09/2023;Mantenimiento preventivo mensual;cerrada;abierta;9;2023;1;
32049;GNF - SGIPE El Pilar;ruben_ruibal;ruben_ruibal;ninguna;trivial;siempre;Preventivo mensual;26/09/2023;26/09/2023;Mantenimiento preventivo mensual;cerrada;corregida;9;2023;1;
32059;GNF - ARGOS Somozas;carlos_conde;carlos_conde;normal;menor;no se ha intentado;Preventivo mensual;26/09/2023;26/09/2023;Mantenimiento preventivo mensual;cerrada;corregida;9;2023;1;
32063;GNF - VESTAS Peña I;carlos_conde;carlos_conde;ninguna;trivial;siempre;Preventivo mensual;26/09/2023;26/09/2023;Mantenimiento preventivo mensual;cerrada;abierta;9;2023;1;
32071;GNF - VESTAS Valdelin;natalia;natalia;normal;menor;no se ha intentado;Comunicaciones;27/09/2023;27/09/2023;Lentitud en el scada;cerrada;corregida;9;2023;1;
32094;GNF - ARGOS Vimianzo;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Servidor OPC;28/09/2023;28/09/2023;Reinicio OPC;cerrada;corregida;9;2023;1;
32102;GNF - ARGOS Los Pedreros;felix;felix;ninguna;trivial;siempre;Preventivo mensual;28/09/2023;28/09/2023;Mantenimiento preventivo mensual;cerrada;corregida;9;2023;1;
32103;GNF - GesWin Montija;natalia;natalia;normal;menor;no se ha intentado;Comunicaciones;28/09/2023;28/09/2023;Fallo comunicación scada Montija;asignada;abierta;9;2023;1;
32105;GNF - SGIPE Alto do Seixal;felix;felix;ninguna;trivial;siempre;Preventivo mensual;29/09/2023;29/09/2023;Mantenimiento preventivo mensual;cerrada;corregida;9;2023;1;
32106;GNF - VESTAS Codesas;felix;felix;ninguna;trivial;siempre;Preventivo mensual;29/09/2023;29/09/2023;Mantenimiento preventivo mensual;cerrada;corregida;9;2023;1;
32107;GNF - VESTAS Valdelin;felix;felix;ninguna;trivial;siempre;Preventivo mensual;29/09/2023;29/09/2023;Mantenimiento preventivo mensual;cerrada;corregida;9;2023;1;
32114;GNF - VESTAS Valdelin;carlos_conde;carlos_conde;normal;menor;no se ha intentado;Scada;01/10/2023;01/10/2023;Máquina bloqueada tras limitación;cerrada;abierta;10;2023;1;
32116;GNF - VESTAS Codesas;carlos_conde;carlos_conde;normal;menor;no se ha intentado;Falsa alarma;01/10/2023;04/10/2023;Fallo comunicación con el parque;cerrada;abierta;10;2023;1;
32122;GNF - ARGOS Trucafort;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Comunicaciones;02/10/2023;26/10/2023;Fallo comunicación con el parque;cerrada;corregida;10;2023;1;
32128;GNF - ARGOS Somozas;daisy;daisy;normal;menor;no se ha intentado;Comunicaciones;03/10/2023;07/10/2023;Fallo acceso scada;cerrada;corregida;10;2023;1;
32130;GNF - VESTAS Codesas;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Comunicaciones;04/10/2023;11/10/2023;Fallo comunicación con el parque;cerrada;corregida;10;2023;1;
32131;GNF - WinCC SilvaRedonda;roberto;felix;normal;menor;no se ha intentado;Scada;04/10/2023;26/10/2023;Fallo envío comandos;cerrada;corregida;10;2023;1;
32137;GNF - WinCC SilvaRedonda;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Servidor OPC;05/10/2023;07/10/2023;Fallo comunicación Monarch;cerrada;abierta;10;2023;1;
32138;GNF - SGIPE Montejo;ibai;ibai;normal;menor;no se ha intentado;Regulador reactiva;05/10/2023;05/10/2023;Fallo regulación;cerrada;corregida;10;2023;1;
32145;GNF - VESTAS Valdelin;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Comunicaciones;07/10/2023;07/10/2023;Fallo comunicación Monarch;cerrada;abierta;10;2023;1;
32146;GNF - ARGOS Somozas;daisy;daisy;normal;menor;no se ha intentado;Scada;07/10/2023;07/10/2023;Fallo acceso scada;cerrada;corregida;10;2023;1;
32147;GNF - WinCC SilvaRedonda;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Servidor OPC;07/10/2023;23/10/2023;Fallo comunicación Monarch;cerrada;corregida;10;2023;1;
32152;GNF - GesWin Montija;daisy;daisy;normal;menor;no se ha intentado;Comunicaciones;08/10/2023;08/10/2023;Fallo comunicación turbinas;cerrada;corregida;10;2023;1;
32155;GNF - SGIPE El Pilar;felix;felix;normal;menor;no se ha intentado;Regulador activa;09/10/2023;26/10/2023;Comprobación limitación;cerrada;corregida;10;2023;1;
32156;GNF - SGIPE El Pilar;ibai;ibai;normal;menor;no se ha intentado;Comunicaciones;09/10/2023;09/10/2023;Fallo comm con turbinas 9 y 11;cerrada;corregida;10;2023;1;
32157;GNF - ARGOS Nerea;felix;felix;normal;menor;no se ha intentado;Servidor OPC;09/10/2023;25/10/2023;Fallo comunicación Monarch;cerrada;corregida;10;2023;1;
32161;GNF - SGIPE El Pilar;felix;felix;normal;menor;no se ha intentado;Scada;11/10/2023;26/10/2023;Fallo envío órdenes;cerrada;corregida;10;2023;1;
32163;GNF - VESTAS Codesas;felix;felix;normal;menor;no se ha intentado;Comunicaciones;11/10/2023;26/10/2023;Fallo comunicación con el parque;cerrada;corregida;10;2023;1;
32164;GNF - SGIPE El Pilar;ibai;ibai;normal;menor;no se ha intentado;Comunicaciones;12/10/2023;12/10/2023;Fallo visualización scada;cerrada;corregida;10;2023;1;
32168;GNF - WinCC SilvaRedonda;ibai;ibai;normal;menor;no se ha intentado;Servidor OPC;12/10/2023;12/10/2023;Mala calidad de tags;cerrada;corregida;10;2023;1;
32169;GNF - ARGOS Vimianzo;ibai;ibai;normal;menor;no se ha intentado;Regulador activa;12/10/2023;24/10/2023;Reinicio OPC;cerrada;corregida;10;2023;1;
32174;GNF - GesWin La Sia;felix;felix;normal;menor;no se ha intentado;Regulador activa;13/10/2023;26/10/2023;Fallo regulación activa;cerrada;corregida;10;2023;1;
32177;GNF - VESTAS Malagon;ibai;ibai;normal;menor;no se ha intentado;Regulador reactiva;16/10/2023;16/10/2023;Cambio coseno phi;cerrada;corregida;10;2023;1;
32192;GNF - ARGOS Los Pedreros;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Comunicaciones;16/10/2023;16/10/2023;Fallo comm con el parque;cerrada;corregida;10;2023;1;
32196;GNF - ARGOS Vimianzo;carlos_conde;carlos_conde;normal;menor;no se ha intentado;Scada;17/10/2023;17/10/2023;Fallo acceso scada;cerrada;abierta;10;2023;1;
32197;GNF - ARGOS Vimianzo;ibai;ibai;normal;menor;no se ha intentado;Servidor OPC;17/10/2023;18/10/2023;Fallo OPC;cerrada;corregida;10;2023;1;
32198;GNF - SGIPE Cinseiro;felix;felix;normal;menor;no se ha intentado;Comunicaciones;17/10/2023;26/10/2023;Fallo acceso CMPE reserva;cerrada;corregida;10;2023;1;
32200;GNF - SGIPE Cinseiro;juanpazos;juanpazos;normal;menor;no se ha intentado;Regulador reactiva;18/10/2023;23/10/2023;Fallo regulación reactiva;cerrada;abierta;10;2023;1;
32205;GNF - GesWin Montija;felix;felix;normal;menor;no se ha intentado;Scada;18/10/2023;18/10/2023;Fallo comunicación scada;cerrada;corregida;10;2023;1;
